timestamp,load,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,net_load,price
2023-12-31 18:00:00-06:00,45846.833333333336,8482.441666666668,17.525000000000002,5115.283333333334,153.43333333333337,0.008333333333333333,14157.691666666666,17880.208333333332,0.0,31689.133333333335,24.84
2023-12-31 19:00:00-06:00,44833.166666666664,6550.533333333333,40.075,5115.983333333334,163.0583333333333,0.0,17092.358333333334,15982.558333333332,0.0,27740.80833333333,20.64
2023-12-31 20:00:00-06:00,43988.333333333336,6009.725000000001,17.691666666666666,5114.975,142.88333333333335,0.625,18253.183333333338,14492.95833333333,0.0,25734.524999999998,17.51
2023-12-31 21:00:00-06:00,43258.416666666664,5993.366666666668,0.0,5115.141666666667,91.72499999999998,0.05833333333333333,18611.925,13505.441666666668,0.0,24646.433333333334,15.09
2023-12-31 22:00:00-06:00,42280.083333333336,5997.608333333333,0.0,5114.866666666668,86.52499999999999,0.0,17934.850000000002,13286.433333333334,0.0,24345.233333333334,16.13
2023-12-31 23:00:00-06:00,41666.833333333336,5997.991666666666,0.0,5115.591666666666,82.66666666666667,0.0,15926.416666666664,14660.891666666668,0.0,25740.416666666668,16.01
2024-01-01 00:00:00-06:00,41378.916666666664,5950.241666666668,0.0,5115.45,25.099999999999998,0.008333333333333333,14859.550000000003,15620.291666666666,0.0,26519.358333333326,16.62
2024-01-01 01:00:00-06:00,41625.166666666664,5939.416666666667,0.0,5114.9,29.11666666666667,0.016666666666666666,13931.949999999999,16674.416666666664,0.0,27693.199999999997,17.69
2024-01-01 02:00:00-06:00,41576.583333333336,6011.866666666666,18.224999999999998,5114.9,18.400000000000002,0.0,13015.958333333334,17380.216666666667,0.0,28560.625,17.81
2024-01-01 03:00:00-06:00,41532.583333333336,6316.875,1.4916666666666665,5115.724999999999,35.25,0.0,12005.9,18061.783333333333,0.0,29526.68333333333,18.57
